N,P,K,temperature,humidity,ph,rainfall,label
32.0,59.0,23.0,22.396,32.0,6.585,34.122,mustardseeds
36.0,80.0,15.0,24.228,32.0,6.12,39.658,mustardseeds
22.0,70.0,17.0,22.521,32.0,5.937,35.199,mustardseeds
38.0,78.0,23.0,23.592,32.0,6.628,32.332,mustardseeds
53.0,70.0,15.0,23.193,32.0,6.186,31.863,mustardseeds
53.0,68.0,23.0,22.453,32.0,6.175,28.699,mustardseeds
37.0,75.0,21.0,22.678,32.0,6.456,39.003,mustardseeds
51.0,64.0,19.0,23.208,32.0,5.858,34.795,mustardseeds
52.0,75.0,19.0,23.34,32.0,6.151,33.665,mustardseeds
45.0,79.0,15.0,23.906,32.0,5.898,25.31,mustardseeds
47.0,63.0,18.0,23.026,32.0,6.019,32.758,mustardseeds
42.0,69.0,20.0,24.678,32.0,6.78,39.719,mustardseeds
43.0,76.0,18.0,24.51,32.0,6.622,32.526,mustardseeds
20.0,68.0,21.0,22.756,32.0,6.746,31.82,mustardseeds
46.0,56.0,21.0,24.79,32.0,6.634,30.141,mustardseeds
48.0,66.0,15.0,22.395,32.0,6.393,33.854,mustardseeds
41.0,61.0,25.0,23.775,32.0,6.418,38.883,mustardseeds
55.0,58.0,15.0,23.608,32.0,6.063,39.369,mustardseeds
57.0,77.0,22.0,22.937,32.0,6.271,32.802,mustardseeds
56.0,65.0,16.0,24.656,32.0,6.299,26.809,mustardseeds
58.0,70.0,19.0,22.063,32.0,6.147,38.11,mustardseeds
24.0,67.0,20.0,22.081,32.0,6.301,38.353,mustardseeds
42.0,61.0,23.0,22.502,32.0,6.074,29.309,mustardseeds
45.0,58.0,20.0,22.472,32.0,6.706,33.426,mustardseeds
40.0,60.0,20.0,24.099,32.0,5.966,39.063,mustardseeds
21.0,71.0,20.0,24.176,32.0,6.736,26.778,mustardseeds
34.0,60.0,18.0,22.556,32.0,6.038,32.368,mustardseeds
56.0,77.0,20.0,23.273,32.0,5.855,33.125,mustardseeds
59.0,73.0,21.0,24.242,32.0,6.636,31.035,mustardseeds
33.0,63.0,15.0,22.603,32.0,6.533,25.363,mustardseeds
38.0,61.0,17.0,23.995,32.0,5.971,26.426,mustardseeds
21.0,74.0,16.0,22.951,32.0,6.227,33.378,mustardseeds
28.0,70.0,23.0,23.469,32.0,6.523,34.819,mustardseeds
49.0,59.0,24.0,24.212,32.0,5.993,35.881,mustardseeds
43.0,57.0,22.0,23.485,32.0,5.886,33.914,mustardseeds
56.0,76.0,21.0,22.069,32.0,6.551,31.934,mustardseeds
24.0,73.0,20.0,23.569,32.0,6.498,28.732,mustardseeds
21.0,69.0,17.0,24.604,32.0,5.837,39.218,mustardseeds
42.0,57.0,21.0,22.12,32.0,6.775,39.174,mustardseeds
20.0,58.0,16.0,23.588,32.0,6.053,28.449,mustardseeds
59.0,62.0,24.0,24.905,32.0,6.731,25.842,mustardseeds
32.0,77.0,20.0,24.326,32.0,6.742,28.254,mustardseeds
32.0,62.0,20.0,23.975,32.0,6.216,32.119,mustardseeds
36.0,62.0,19.0,23.824,32.0,5.933,35.635,mustardseeds
30.0,59.0,23.0,23.035,32.0,6.605,35.562,mustardseeds
53.0,69.0,19.0,24.265,32.0,6.198,39.974,mustardseeds
32.0,67.0,24.0,22.963,32.0,6.12,39.371,mustardseeds
34.0,57.0,23.0,24.375,32.0,6.087,32.4,mustardseeds
46.0,60.0,15.0,22.203,32.0,6.284,31.423,mustardseeds
37.0,76.0,19.0,24.319,32.0,6.167,31.517,mustardseeds
47.0,68.0,22.0,24.331,32.0,6.68,29.214,mustardseeds
33.0,79.0,24.0,24.958,32.0,6.131,36.649,mustardseeds
49.0,61.0,19.0,23.49,32.0,6.573,26.373,mustardseeds
26.0,75.0,18.0,23.383,32.0,6.241,38.146,mustardseeds
46.0,74.0,19.0,24.375,32.0,6.433,29.66,mustardseeds
61.0,31.0,34.0,22.413,32.0,6.058,27.689,mustardseeds
48.0,34.0,31.0,22.702,32.0,6.379,26.84,mustardseeds
73.0,37.0,30.0,23.49,32.0,6.496,26.578,mustardseeds
76.0,47.0,27.0,22.186,32.0,6.309,32.689,mustardseeds
60.0,50.0,26.0,24.047,32.0,6.103,34.254,mustardseeds
59.0,32.0,29.0,22.289,32.0,6.31,36.584,mustardseeds
60.0,38.0,25.0,24.509,32.0,5.823,38.747,mustardseeds
78.0,35.0,25.0,22.862,32.0,6.193,27.449,mustardseeds
40.0,44.0,32.0,22.569,32.0,6.071,33.852,mustardseeds
45.0,50.0,31.0,23.482,32.0,6.748,32.63,mustardseeds
52.0,27.0,29.0,24.511,32.0,6.681,37.061,mustardseeds
69.0,33.0,34.0,23.535,32.0,6.67,33.757,mustardseeds
62.0,28.0,27.0,22.437,32.0,6.442,33.439,mustardseeds
56.0,46.0,32.0,22.6,32.0,6.703,29.784,mustardseeds
43.0,33.0,31.0,24.464,32.0,6.434,27.886,mustardseeds
71.0,25.0,32.0,24.399,32.0,6.146,37.409,mustardseeds
79.0,25.0,34.0,22.384,32.0,6.055,30.107,mustardseeds
59.0,49.0,31.0,23.038,32.0,6.349,27.231,mustardseeds
47.0,32.0,33.0,22.681,32.0,5.801,39.347,mustardseeds
63.0,29.0,31.0,24.803,32.0,6.765,36.01,mustardseeds
51.0,47.0,33.0,24.856,32.0,6.781,34.723,mustardseeds
64.0,46.0,33.0,23.267,32.0,6.352,27.389,mustardseeds
73.0,27.0,27.0,24.921,32.0,6.313,35.838,mustardseeds
67.0,42.0,28.0,23.337,32.0,6.265,38.42,mustardseeds
52.0,25.0,30.0,23.787,32.0,5.902,31.017,mustardseeds
47.0,38.0,30.0,24.754,32.0,6.06,37.59,mustardseeds
65.0,45.0,27.0,24.629,32.0,6.768,39.58,mustardseeds
54.0,36.0,27.0,22.87,32.0,6.573,25.935,mustardseeds
47.0,41.0,35.0,23.823,32.0,6.077,38.53,mustardseeds
52.0,35.0,28.0,24.86,32.0,5.962,28.771,mustardseeds
68.0,47.0,25.0,23.208,32.0,6.499,39.547,mustardseeds
49.0,32.0,32.0,23.037,32.0,6.297,26.628,mustardseeds
52.0,34.0,35.0,24.106,32.0,6.659,27.853,mustardseeds
42.0,32.0,31.0,22.003,32.0,6.031,28.134,mustardseeds
78.0,28.0,32.0,24.128,32.0,5.87,35.104,mustardseeds
70.0,48.0,26.0,24.404,32.0,5.988,25.67,mustardseeds
47.0,33.0,30.0,23.119,32.0,6.245,26.263,mustardseeds
51.0,50.0,27.0,22.481,32.0,6.656,27.483,mustardseeds
52.0,41.0,26.0,23.484,32.0,6.762,29.989,mustardseeds
44.0,42.0,25.0,23.186,32.0,6.609,37.543,mustardseeds
67.0,34.0,32.0,22.784,32.0,6.019,26.182,mustardseeds
44.0,36.0,31.0,23.18,32.0,5.826,27.517,mustardseeds
56.0,46.0,34.0,24.684,32.0,6.127,28.478,mustardseeds
61.0,35.0,30.0,22.319,32.0,6.77,39.389,mustardseeds
61.0,48.0,34.0,23.883,32.0,5.882,36.872,mustardseeds
76.0,46.0,30.0,24.913,32.0,5.997,39.937,mustardseeds
72.0,34.0,26.0,24.404,32.0,6.158,33.725,mustardseeds
44.0,37.0,35.0,23.179,32.0,6.176,34.078,mustardseeds
78.0,37.0,34.0,24.215,32.0,6.136,36.76,mustardseeds
58.0,40.0,33.0,24.985,32.0,6.485,25.72,mustardseeds
73.0,43.0,35.0,28.357,50.0,7.646,44.077,sesameseed
59.0,33.0,35.0,26.104,50.0,7.036,44.736,sesameseed
43.0,43.0,28.0,29.327,50.0,6.746,43.088,sesameseed
42.0,44.0,29.0,26.574,50.0,7.233,42.935,sesameseed
50.0,42.0,33.0,26.954,50.0,5.784,41.569,sesameseed
74.0,46.0,35.0,27.757,50.0,6.196,44.375,sesameseed
71.0,27.0,29.0,26.62,50.0,6.893,44.468,sesameseed
51.0,45.0,34.0,28.941,50.0,5.245,42.794,sesameseed
50.0,39.0,30.0,28.042,50.0,5.565,45.414,sesameseed
63.0,30.0,30.0,28.491,50.0,7.439,44.219,sesameseed
56.0,44.0,28.0,28.647,50.0,7.389,45.125,sesameseed
67.0,32.0,25.0,26.639,50.0,7.118,42.538,sesameseed
40.0,35.0,29.0,25.077,50.0,5.192,41.787,sesameseed
43.0,35.0,34.0,29.472,50.0,7.826,40.675,sesameseed
73.0,31.0,32.0,29.295,50.0,7.33,43.926,sesameseed
78.0,28.0,32.0,28.701,50.0,6.521,41.76,sesameseed
51.0,41.0,30.0,28.163,50.0,6.325,42.391,sesameseed
51.0,39.0,34.0,26.271,50.0,6.26,44.335,sesameseed
71.0,25.0,27.0,29.879,50.0,7.323,43.788,sesameseed
65.0,27.0,35.0,25.653,50.0,6.312,43.132,sesameseed
65.0,38.0,32.0,27.764,50.0,6.624,44.721,sesameseed
49.0,29.0,30.0,29.722,50.0,6.797,44.832,sesameseed
57.0,30.0,34.0,26.628,50.0,7.55,42.15,sesameseed
69.0,25.0,25.0,25.055,50.0,6.679,44.965,sesameseed
68.0,42.0,29.0,27.503,50.0,7.729,44.599,sesameseed
44.0,46.0,27.0,26.316,50.0,7.188,41.871,sesameseed
53.0,40.0,26.0,29.124,50.0,5.1,45.696,sesameseed
49.0,34.0,27.0,26.174,50.0,7.533,44.769,sesameseed
80.0,28.0,28.0,26.156,50.0,7.135,45.668,sesameseed
52.0,36.0,28.0,29.753,50.0,5.597,44.829,sesameseed
62.0,34.0,30.0,28.685,50.0,5.719,42.89,sesameseed
65.0,42.0,31.0,26.601,50.0,7.472,45.043,sesameseed
62.0,27.0,29.0,26.138,50.0,7.849,42.766,sesameseed
44.0,42.0,26.0,26.772,50.0,5.512,41.055,sesameseed
64.0,31.0,29.0,26.12,50.0,5.176,42.044,sesameseed
75.0,27.0,33.0,25.687,50.0,6.047,44.041,sesameseed
51.0,49.0,29.0,25.522,50.0,6.554,43.387,sesameseed
76.0,29.0,31.0,29.163,50.0,7.184,43.519,sesameseed
40.0,30.0,29.0,29.867,50.0,5.272,44.121,sesameseed
78.0,36.0,35.0,27.377,50.0,7.24,43.489,sesameseed
65.0,37.0,35.0,28.165,50.0,7.451,43.67,sesameseed
56.0,39.0,28.0,26.171,50.0,7.244,41.595,sesameseed
56.0,29.0,34.0,28.77,50.0,5.403,43.121,sesameseed
47.0,36.0,31.0,25.314,50.0,5.565,45.18,sesameseed
48.0,50.0,30.0,27.382,50.0,6.864,44.87,sesameseed
42.0,35.0,34.0,26.83,50.0,7.345,44.07,sesameseed
76.0,50.0,30.0,27.952,50.0,7.741,42.943,sesameseed
56.0,41.0,34.0,26.49,50.0,6.133,40.643,sesameseed
79.0,26.0,25.0,27.154,50.0,5.823,41.073,sesameseed
80.0,28.0,32.0,25.898,50.0,7.578,45.699,sesameseed
21.0,67.0,24.0,29.013,50.0,5.774,41.765,sesameseed
36.0,56.0,23.0,29.343,50.0,6.804,43.447,sesameseed
39.0,78.0,22.0,25.918,50.0,7.706,43.024,sesameseed
35.0,69.0,25.0,28.374,50.0,7.203,45.256,sesameseed
22.0,74.0,23.0,25.979,50.0,5.678,41.587,sesameseed
19.0,67.0,18.0,29.773,50.0,7.694,44.285,sesameseed
25.0,74.0,21.0,27.523,50.0,7.595,42.314,sesameseed
35.0,71.0,24.0,25.777,50.0,7.391,42.231,sesameseed
2.0,55.0,18.0,29.723,50.0,7.841,45.045,sesameseed
33.0,58.0,21.0,26.985,50.0,7.408,42.401,sesameseed
1.0,58.0,25.0,26.494,50.0,7.356,44.833,sesameseed
23.0,60.0,21.0,26.884,50.0,7.348,41.029,sesameseed
10.0,77.0,25.0,26.174,50.0,6.398,40.839,sesameseed
29.0,61.0,17.0,27.007,50.0,5.034,43.117,sesameseed
1.0,79.0,19.0,28.448,50.0,5.155,40.721,sesameseed
37.0,77.0,22.0,28.459,50.0,7.416,43.989,sesameseed
8.0,68.0,24.0,26.188,50.0,5.256,42.958,sesameseed
40.0,68.0,25.0,27.695,50.0,6.958,43.384,sesameseed
19.0,66.0,20.0,29.628,50.0,5.789,43.014,sesameseed
9.0,68.0,23.0,28.072,50.0,6.17,42.077,sesameseed
36.0,62.0,21.0,27.17,50.0,7.661,41.245,sesameseed
8.0,62.0,18.0,26.342,50.0,5.221,44.511,sesameseed
7.0,77.0,15.0,27.099,50.0,5.65,44.105,sesameseed
18.0,62.0,17.0,29.808,50.0,6.886,40.995,sesameseed
3.0,66.0,20.0,28.657,50.0,6.321,42.806,sesameseed
33.0,61.0,23.0,27.162,50.0,7.172,44.367,sesameseed
23.0,60.0,15.0,28.529,50.0,6.615,44.104,sesameseed
7.0,61.0,16.0,28.276,50.0,6.038,42.857,sesameseed
5.0,68.0,19.0,28.924,50.0,6.596,41.632,sesameseed
10.0,78.0,19.0,27.363,50.0,6.693,44.676,sesameseed
28.0,77.0,18.0,27.676,50.0,6.539,45.022,sesameseed
23.0,62.0,15.0,25.209,50.0,7.56,44.086,sesameseed
1.0,76.0,22.0,27.22,50.0,6.087,40.979,sesameseed
25.0,79.0,20.0,25.885,50.0,6.779,41.576,sesameseed
18.0,75.0,17.0,28.784,50.0,5.931,42.727,sesameseed
2.0,58.0,21.0,26.351,50.0,7.176,41.318,sesameseed
26.0,73.0,19.0,28.471,50.0,5.209,43.44,sesameseed
0.0,63.0,22.0,25.205,50.0,7.572,45.557,sesameseed
13.0,71.0,23.0,26.059,50.0,5.348,42.52,sesameseed
35.0,78.0,21.0,29.826,50.0,5.663,44.527,sesameseed
15.0,56.0,15.0,29.073,50.0,6.497,44.083,sesameseed
36.0,71.0,17.0,28.82,50.0,5.112,42.579,sesameseed
28.0,78.0,25.0,28.303,50.0,7.293,45.294,sesameseed
14.0,60.0,22.0,26.713,50.0,5.006,45.519,sesameseed
14.0,68.0,25.0,26.502,50.0,7.981,43.811,sesameseed
20.0,68.0,17.0,25.747,50.0,5.407,44.856,sesameseed
38.0,73.0,23.0,28.174,50.0,7.857,45.464,sesameseed
5.0,57.0,16.0,26.284,50.0,6.968,41.247,sesameseed
25.0,68.0,15.0,27.247,50.0,6.893,44.468,sesameseed
26.0,74.0,19.0,27.459,50.0,5.567,40.973,sesameseed
20.0,73.0,25.0,29.885,50.0,5.078,44.933,sesameseed
1.0,61.0,15.0,25.814,50.0,7.622,44.37,sesameseed
28.0,77.0,19.0,27.744,50.0,5.642,43.3,sesameseed
38.0,77.0,22.0,28.405,50.0,5.674,43.438,sesameseed
28.0,56.0,22.0,29.966,50.0,5.71,43.641,sesameseed
30.0,71.0,22.0,26.597,50.0,7.238,42.423,sesameseed
31.0,66.0,17.0,27.722,50.0,7.992,44.051,sesameseed
13.0,77.0,15.0,29.346,50.0,7.331,44.49,sesameseed
7.0,64.0,18.0,25.617,50.0,5.858,45.085,sesameseed
1.0,69.0,19.0,25.76,50.0,7.195,45.47,sesameseed
0.0,76.0,19.0,26.527,50.0,7.815,42.14,sesameseed
25.0,62.0,25.0,26.318,50.0,7.974,44.0,sesameseed
40.0,66.0,22.0,29.637,50.0,5.606,40.756,sesameseed
6.0,73.0,16.0,28.924,50.0,7.587,43.067,sesameseed
2.0,72.0,15.0,27.538,50.0,6.71,44.233,sesameseed
33.0,80.0,20.0,28.084,50.0,5.693,42.255,sesameseed
37.0,77.0,16.0,28.426,50.0,7.02,40.952,sesameseed
27.0,58.0,22.0,28.587,50.0,6.131,44.514,sesameseed
37.0,66.0,17.0,28.577,50.0,5.804,44.799,sesameseed
35.0,65.0,16.0,26.44,50.0,7.575,45.35,sesameseed
9.0,67.0,17.0,25.114,50.0,7.67,43.464,sesameseed
29.0,68.0,19.0,29.098,50.0,6.352,44.426,sesameseed
23.0,73.0,23.0,27.085,50.0,7.827,42.739,sesameseed
37.0,57.0,21.0,26.353,50.0,5.641,45.16,sesameseed
20.0,64.0,23.0,28.642,50.0,7.811,43.804,sesameseed
1.0,80.0,25.0,29.79,50.0,6.765,43.086,sesameseed
32.0,77.0,19.0,25.296,50.0,7.91,43.757,sesameseed
2.0,55.0,15.0,28.558,50.0,6.513,41.866,sesameseed
3.0,59.0,16.0,27.252,50.0,5.046,45.605,sesameseed
30.0,66.0,15.0,26.762,50.0,5.767,42.124,sesameseed
3.0,67.0,25.0,25.013,50.0,5.123,44.889,sesameseed
35.0,68.0,19.0,29.829,50.0,6.382,44.883,sesameseed
18.0,62.0,22.0,28.771,50.0,5.57,45.073,sesameseed
21.0,60.0,25.0,29.612,50.0,5.689,43.82,sesameseed
20.0,63.0,20.0,28.529,50.0,5.011,41.661,sesameseed
28.0,64.0,19.0,28.919,50.0,7.598,43.51,sesameseed
28.0,74.0,19.0,26.644,50.0,7.604,42.873,sesameseed
24.0,71.0,22.0,28.217,50.0,6.318,41.087,sesameseed
14.0,57.0,19.0,29.558,50.0,6.972,40.958,sesameseed
26.0,78.0,18.0,28.518,50.0,6.868,44.288,sesameseed
30.0,61.0,18.0,26.445,50.0,7.668,42.504,sesameseed
5.0,65.0,21.0,27.819,50.0,7.837,40.865,sesameseed
20.0,70.0,23.0,29.27,50.0,7.672,42.142,sesameseed
32.0,56.0,17.0,27.781,50.0,5.622,42.537,sesameseed
2.0,80.0,25.0,29.235,50.0,6.604,42.824,sesameseed
6.0,75.0,21.0,25.544,50.0,7.931,41.342,sesameseed
28.0,68.0,19.0,25.897,50.0,6.564,45.542,sesameseed
23.0,55.0,24.0,27.835,50.0,7.961,44.765,sesameseed
38.0,73.0,22.0,26.063,50.0,5.616,42.043,sesameseed
17.0,56.0,15.0,25.819,50.0,7.572,41.203,sesameseed
49.0,72.0,85.0,27.056,91.649,7.031,208.574,cuminseeds
46.0,68.0,80.0,27.84,86.132,7.212,144.59,cuminseeds
47.0,69.0,81.0,26.84,94.914,8.145,115.61,cuminseeds
27.0,76.0,85.0,25.301,84.052,8.279,124.279,cuminseeds
36.0,55.0,75.0,25.18,98.054,7.31,265.248,cuminseeds
21.0,69.0,77.0,27.771,95.629,6.929,145.456,cuminseeds
57.0,56.0,83.0,27.204,81.219,7.823,177.842,cuminseeds
24.0,59.0,78.0,27.193,80.28,8.144,174.229,cuminseeds
49.0,77.0,80.0,27.909,83.286,6.893,95.832,cuminseeds
33.0,78.0,75.0,25.036,92.287,7.439,130.69,cuminseeds
34.0,55.0,84.0,28.165,81.129,7.778,48.625,cuminseeds
34.0,56.0,82.0,28.306,91.657,7.276,58.096,cuminseeds
44.0,56.0,76.0,27.22,86.987,8.264,243.853,cuminseeds
57.0,75.0,84.0,29.964,89.316,6.915,66.316,cuminseeds
51.0,78.0,76.0,28.84,90.043,8.275,256.604,cuminseeds
32.0,55.0,84.0,27.547,83.102,8.123,192.846,cuminseeds
53.0,61.0,76.0,26.195,87.345,7.264,173.261,cuminseeds
22.0,75.0,84.0,25.175,97.871,8.255,154.197,cuminseeds
50.0,72.0,76.0,29.338,91.582,7.068,260.429,cuminseeds
46.0,65.0,77.0,29.458,94.499,6.865,49.555,cuminseeds
58.0,56.0,75.0,25.007,99.322,7.912,77.72,cuminseeds
43.0,64.0,78.0,26.913,84.395,8.266,158.631,cuminseeds
27.0,58.0,76.0,27.725,90.723,6.93,194.136,cuminseeds
58.0,71.0,81.0,28.618,95.748,7.761,50.695,cuminseeds
49.0,56.0,75.0,28.455,99.705,7.464,100.239,cuminseeds
48.0,75.0,82.0,25.45,92.688,7.1,69.797,cuminseeds
37.0,69.0,80.0,27.392,92.819,7.231,238.63,cuminseeds
20.0,56.0,79.0,28.406,80.182,7.16,121.476,cuminseeds
50.0,55.0,78.0,25.583,99.927,7.763,170.647,cuminseeds
58.0,59.0,75.0,28.966,98.311,7.5,66.459,cuminseeds
44.0,66.0,77.0,26.947,88.678,6.932,229.158,cuminseeds
25.0,58.0,78.0,26.433,84.634,7.062,91.426,cuminseeds
40.0,73.0,83.0,25.26,82.604,8.098,216.785,cuminseeds
35.0,66.0,78.0,29.415,84.923,7.596,264.405,cuminseeds
30.0,70.0,82.0,29.992,91.473,7.706,169.141,cuminseeds
28.0,78.0,81.0,28.926,94.623,8.067,208.487,cuminseeds
39.0,78.0,77.0,25.884,89.124,6.915,31.571,cuminseeds
42.0,64.0,82.0,28.298,81.225,7.294,177.658,cuminseeds
48.0,57.0,85.0,26.112,90.954,8.063,167.233,cuminseeds
35.0,80.0,82.0,26.568,85.428,6.834,169.983,cuminseeds
34.0,66.0,81.0,28.699,96.118,7.244,229.625,cuminseeds
51.0,76.0,81.0,29.436,87.506,7.844,174.571,cuminseeds
53.0,80.0,75.0,29.836,83.445,7.07,109.448,cuminseeds
51.0,75.0,85.0,28.369,94.987,7.157,261.363,cuminseeds
60.0,77.0,78.0,29.438,88.336,7.599,173.018,cuminseeds
54.0,71.0,78.0,25.234,80.394,8.034,52.886,cuminseeds
40.0,74.0,80.0,26.532,96.757,7.214,172.162,cuminseeds
49.0,61.0,76.0,25.831,97.669,7.328,163.009,cuminseeds
20.0,61.0,81.0,28.791,81.277,7.013,101.123,cuminseeds
31.0,62.0,77.0,25.877,93.001,6.948,188.962,cuminseeds
56.0,77.0,84.0,26.445,85.038,6.958,31.192,cuminseeds
21.0,65.0,82.0,27.34,83.107,7.14,198.557,cuminseeds
24.0,76.0,78.0,25.323,90.525,7.491,261.696,cuminseeds
31.0,56.0,85.0,26.917,93.007,7.62,230.71,cuminseeds
59.0,63.0,75.0,26.759,98.426,6.82,206.009,cuminseeds
50.0,55.0,81.0,26.197,92.45,6.827,227.42,cuminseeds
24.0,57.0,84.0,25.849,90.836,7.165,251.897,cuminseeds
54.0,57.0,83.0,25.953,86.771,7.796,199.524,cuminseeds
54.0,69.0,83.0,27.996,87.087,8.087,82.618,cuminseeds
32.0,71.0,79.0,26.823,89.073,7.326,178.652,cuminseeds
37.0,60.0,85.0,26.381,84.788,7.242,92.451,cuminseeds
53.0,74.0,85.0,27.591,81.042,7.686,202.0,cuminseeds
40.0,77.0,82.0,25.453,87.225,7.484,43.17,cuminseeds
47.0,68.0,76.0,26.322,87.412,7.044,223.315,cuminseeds
34.0,80.0,83.0,27.308,86.093,8.134,55.989,cuminseeds
58.0,61.0,76.0,27.13,92.903,6.917,139.943,cuminseeds
29.0,64.0,75.0,28.03,80.712,7.811,109.79,cuminseeds
45.0,69.0,79.0,26.668,90.075,7.558,64.652,cuminseeds
36.0,63.0,80.0,26.478,99.738,7.708,79.293,cuminseeds
60.0,79.0,82.0,28.22,81.85,8.118,264.824,cuminseeds
45.0,75.0,79.0,29.575,85.393,7.217,135.295,cuminseeds
23.0,72.0,81.0,25.252,98.551,8.041,131.775,cuminseeds
35.0,76.0,83.0,25.836,88.461,7.714,102.206,cuminseeds
46.0,66.0,85.0,29.666,85.617,7.071,175.53,cuminseeds
30.0,67.0,76.0,27.842,89.203,8.198,56.916,cuminseeds
48.0,76.0,82.0,26.702,90.82,7.984,202.22,cuminseeds
29.0,57.0,78.0,26.054,90.911,7.814,239.223,cuminseeds
58.0,76.0,78.0,27.354,87.077,8.284,173.877,cuminseeds
24.0,75.0,81.0,25.736,96.505,7.85,94.455,cuminseeds
32.0,72.0,78.0,28.719,90.426,7.535,267.128,cuminseeds
51.0,59.0,82.0,28.91,91.779,7.069,120.751,cuminseeds
35.0,79.0,80.0,26.967,96.206,7.321,79.396,cuminseeds
31.0,72.0,78.0,25.343,99.682,7.902,100.855,cuminseeds
45.0,71.0,77.0,25.559,85.16,7.966,44.689,cuminseeds
49.0,76.0,79.0,27.262,84.62,7.888,212.14,cuminseeds
43.0,73.0,82.0,27.129,98.252,6.803,192.791,cuminseeds
41.0,56.0,82.0,29.701,87.119,7.649,73.189,cuminseeds
55.0,77.0,77.0,28.719,81.771,8.186,81.634,cuminseeds
29.0,79.0,81.0,28.535,98.043,7.159,101.398,cuminseeds
22.0,76.0,79.0,29.575,91.198,7.772,162.158,cuminseeds
30.0,55.0,84.0,28.994,93.517,6.875,223.873,cuminseeds
40.0,64.0,81.0,29.81,87.289,7.449,38.768,cuminseeds
35.0,70.0,82.0,25.442,86.926,7.53,126.626,cuminseeds
55.0,59.0,85.0,28.1,93.225,8.144,60.279,cuminseeds
39.0,55.0,81.0,25.398,88.613,7.633,125.595,cuminseeds
30.0,71.0,81.0,25.241,89.164,7.159,233.191,cuminseeds
49.0,62.0,80.0,26.465,96.68,8.208,62.379,cuminseeds
24.0,78.0,77.0,29.791,88.53,7.905,251.177,cuminseeds
43.0,79.0,79.0,28.664,97.112,8.076,234.665,cuminseeds
43.0,72.0,82.0,26.328,81.692,7.424,173.614,cuminseeds
117.0,94.0,55.0,25.968,82.373,7.204,122.074,cuminseeds
111.0,72.0,50.0,25.16,97.861,7.955,204.469,cuminseeds
116.0,90.0,52.0,27.676,85.413,8.146,192.52,cuminseeds
118.0,74.0,52.0,26.33,96.315,7.287,112.322,cuminseeds
94.0,95.0,45.0,28.646,95.29,7.518,83.99,cuminseeds
99.0,82.0,52.0,28.749,88.7,7.114,120.348,cuminseeds
118.0,72.0,47.0,29.872,99.986,7.589,236.194,cuminseeds
111.0,73.0,52.0,26.055,86.22,6.893,51.681,cuminseeds
111.0,80.0,45.0,29.962,95.342,7.349,228.719,cuminseeds
82.0,94.0,55.0,25.209,93.24,7.337,34.016,cuminseeds
108.0,88.0,54.0,25.962,87.97,7.702,59.438,cuminseeds
89.0,76.0,53.0,29.9,89.874,7.916,238.15,cuminseeds
89.0,93.0,51.0,25.386,92.221,7.081,127.097,cuminseeds
110.0,78.0,46.0,26.48,84.679,6.802,165.502,cuminseeds
82.0,71.0,46.0,26.558,82.921,8.127,239.78,cuminseeds
80.0,88.0,55.0,29.285,82.489,7.746,266.197,cuminseeds
89.0,94.0,52.0,28.582,92.834,7.287,215.196,cuminseeds
107.0,90.0,54.0,26.805,96.659,7.406,48.543,cuminseeds
90.0,72.0,48.0,29.602,98.273,8.185,209.57,cuminseeds
100.0,92.0,48.0,28.834,94.106,8.283,109.939,cuminseeds
80.0,74.0,55.0,29.747,86.797,7.762,168.634,cuminseeds
101.0,87.0,51.0,27.774,86.987,7.67,33.769,cuminseeds
108.0,87.0,47.0,29.276,85.137,6.884,231.841,cuminseeds
98.0,91.0,53.0,25.972,98.096,7.68,117.995,cuminseeds
83.0,85.0,49.0,27.098,96.756,6.864,198.183,cuminseeds
82.0,79.0,51.0,28.278,80.04,8.214,228.564,cuminseeds
105.0,95.0,52.0,25.158,86.37,7.771,160.575,cuminseeds
101.0,73.0,46.0,28.962,97.294,7.001,147.6,cuminseeds
119.0,79.0,45.0,25.826,85.855,6.906,225.169,cuminseeds
95.0,77.0,47.0,25.099,88.212,8.133,159.043,cuminseeds
112.0,93.0,49.0,28.035,92.899,8.012,133.259,cuminseeds
93.0,72.0,54.0,26.11,89.635,7.882,238.39,cuminseeds
85.0,79.0,54.0,25.723,97.947,8.081,146.273,cuminseeds
114.0,82.0,47.0,29.139,89.344,7.562,77.67,cuminseeds
97.0,89.0,47.0,28.564,89.327,7.936,181.289,cuminseeds
81.0,85.0,45.0,25.534,88.5,6.804,221.248,cuminseeds
98.0,92.0,47.0,27.351,81.469,8.161,31.355,cuminseeds
114.0,93.0,52.0,28.142,97.753,6.975,84.342,cuminseeds
88.0,78.0,49.0,28.084,87.974,7.444,187.541,cuminseeds
84.0,79.0,48.0,26.624,96.025,7.95,249.501,cuminseeds
115.0,71.0,55.0,28.335,85.612,7.278,83.587,cuminseeds
112.0,74.0,53.0,26.229,96.566,7.653,252.659,cuminseeds
80.0,80.0,52.0,27.576,96.579,7.531,265.84,cuminseeds
102.0,75.0,47.0,26.286,94.297,7.956,240.348,cuminseeds
89.0,70.0,52.0,29.136,83.186,6.968,215.917,cuminseeds
84.0,82.0,52.0,28.446,82.569,8.085,174.993,cuminseeds
81.0,92.0,48.0,25.659,89.107,7.267,60.436,cuminseeds
104.0,72.0,46.0,25.347,94.548,8.221,31.311,cuminseeds
